4384	1	4,8,9,13	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA501EF0 008008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000426F
7102	1	5,9,13	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 8E010000 0000011C 0001C800 011B0037 88
12762	1	5,6,9,13	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA4F1EF0 008008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E5A7
13063	1	4,5,7,8,9,12	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 1B030000 0000011C 0001C800 011B00E1 88
16951	5	-	96: 0x01E9CDAB FFFF0500 00000000 0CC17A3B 3A1A9B01 C94C1EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000C81D
16951	9	-	96: 0x01E9CDAB FFFF0900 00000000 0CC17A3B 3A1A9B01 C9481EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000F86E
16951	13	-	96: 0x01E9CDAB FFFF0D00 00000000 0CC17A3B 3A1A9B01 C9441EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000065A7
18348	7	1,4,5,9,12,13	63: 0x01E9CDAB FFFF0700 00000000 0CC14160 00000000 063A40FE 80000000 000000C3 0C000000 000007FF 02000000 00000000 00000000 00001A9B 00A40D00 004C63
19024	1	3,4,5,7,8,9,11,12,13	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A A8040000 0000011C 0001C800 011B0050 F0
19083	5	-	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A AC040000 0002011C 0001C800 011B0050 7C
19144	9	-	37: 0x00EBCDAB FFFF0900 00000000 0CC1003F 1188061A B0040000 0002011C 0001C800 011B0077 AA
19204	13	-	37: 0x00EBCDAB FFFF0D00 00000000 0CC1003F 1188061A B4040000 0002011C 0001C800 011B0039 7E
20675	9	1,2,3,4,5,7,8,10,11,12,13	96: 0x01E9CDAB FFFF0900 00000000 0CC17A3B 3A1A9B01 C9481EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000F86E
21141	1	3,4,5,8,9,11,12,13	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA4E1EF0 008008F2 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000011B5
21606	13	1,3,5,7,8,9,11,12	96: 0x01E9CDAB FFFF0D00 00000000 0CC17A3B 3A1A9B01 C9431EF0 018008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000875E
22071	5	3,4,7,8,9,11,12,13	96: 0x01E9CDAB FFFF0500 00000000 0CC17A3B 3A1A9B01 C94B1EF0 018008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00002AE4
22327	3	-	102: 0x21EC01CD AB010000 0000000C C1030000 0000000C C17A333A 9B0106DC 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 EB3C
22327	13	-	102: 0x21EC01CD AB010000 0000000C C10D0000 0000000C C17A333A 9B0106D2 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 1E35
22582	3	-	102: 0x21EC01CD AB010000 0000000C C1030000 0000000C C17A333A 9B0106DC 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 EB3C
22582	13	-	102: 0x21EC01CD AB010000 0000000C C10D0000 0000000C C17A333A 9B0106D2 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 1E35
22837	3	-	102: 0x21EC01CD AB010000 0000000C C1030000 0000000C C17A333A 9B0106DC 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 EB3C
22837	13	-	102: 0x21EC01CD AB010000 0000000C C10D0000 0000000C C17A333A 9B0106D2 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 1E35
23002	3	-	96: 0x01E9CDAB FFFF0300 00000000 0CC17A3B 3A1A9B01 C94D1EF0 018008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000DB51
23002	8	-	96: 0x01E9CDAB FFFF0800 00000000 0CC17A3B 3A1A9B01 C9481EF0 018008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000106B
23092	3	-	102: 0x21EC01CD AB010000 0000000C C1030000 0000000C C17A333A 9B0106DC 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 EB3C
23092	13	-	102: 0x21EC01CD AB010000 0000000C C10D0000 0000000C C17A333A 9B0106D2 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 1E35
23348	8	1	102: 0x21EC01CD AB010000 0000000C C1080000 0000000C C17A333A 9B0106D7 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 CBB6
23355	1	8	19: 0x022E01CD AB080000 0000000C C1020FB7 0042C7
23468	7	1,4,5,11,12	96: 0x01E9CDAB FFFF0700 00000000 0CC17A3B 3A1A9B01 C84A1EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E7A4
23603	3	-	102: 0x21EC01CD AB010000 0000000C C1030000 0000000C C17A333A 9B0106DC 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 EB3C
23603	13	-	102: 0x21EC01CD AB010000 0000000C C10D0000 0000000C C17A333A 9B0106D2 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 1E35
23933	11	-	96: 0x01E9CDAB FFFF0B00 00000000 0CC17A3B 3A1A9B01 C9451EF0 018008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000076EB
23933	4	-	96: 0x01E9CDAB FFFF0400 00000000 0CC17A3B 3A1A9B01 C94C1EF0 018008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00002018
24113	3	-	102: 0x21EC01CD AB010000 0000000C C1030000 0000000C C17A333A 9B0106DC 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 EB3C
24113	13	-	102: 0x21EC01CD AB010000 0000000C C10D0000 0000000C C17A333A 9B0106D2 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 1E35
24399	12	1,2,4,5,6,7,9,10,11	96: 0x01E9CDAB FFFF0C00 00000000 0CC17A3B 3A1A9B01 C9441EF0 018008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00008DA2
24879	12	-	102: 0x21EC01CD AB010000 0000000C C10C0000 0000000C C17A333A 9B0106D3 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 85B0
24879	13	-	102: 0x21EC01CD AB010000 0000000C C10D0000 0000000C C17A333A 9B0106D2 1EF00180 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 1E35
24984	1	3,4,5,6,9,11,12,13	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 35060000 0000011C 0001C800 011B00F4 A1
25014	3	-	37: 0x00EBCDAB FFFF0300 00000000 0CC1003F 1188061A 37060000 0002011C 0001C800 011B009D 93
